"GEOID","state","county","year","inf_mort_rate_5yr_lt1_avg","hosp_per100k","lth_psych_per100k","hosp_adm_per100k","hosp_beds_per1000","md_nf_fed_per100k","do_nf_fed_activ_per100k","stgh_ed_vists_per100k","stnglth_ed_vists_per100k","lo_birth_wgt_pct","suicide_deth_3yr_per100k","stgh_obstetrc_care_per100k_fem","do_nf_obgyn_gen_per100k_fem","md_nf_obgyn_gen_per100k_fem","comn_mentl_hlth_ctr_per100k","fedly_qualfd_hlth_ctr_per100k"
"09013","CT","Tolland","2022",NA,2.55746299670727,0,4373.9010901186,1.36184904574662,147.693488059845,10.8692177360059,23772.8972858924,0,7.1733561058924,12.1479492343595,NA,NA,NA,0,2.55746299670727
"09015","CT","Windham","2022",NA,1.70633904956915,0,5560.95896254586,1.02380342974149,145.891988738162,11.0912038221995,60534.9372920399,0,7.69230769230769,15.3570514461223,NA,NA,NA,0,4.26584762392287
"09110","CT","Capitol PR","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09120","CT","Greater Bridgeport PR","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09130","CT","Lower CT River Valley PR","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09140","CT","Naugatuck Valley PR","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09150","CT","Northeastern CT PR","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09160","CT","Northwest Hills PR","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09170","CT","South Central CT PR","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09180","CT","Southeastern CT PR","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09190","CT","Western CT PR","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10001","DE","Kent","2022",6.7,1.60474147614819,0,12021.6533116515,3.03296138992008,182.405614455511,28.3504327452847,52586.8432595509,0,9.78723404255319,14.4426732853337,1.0351966873706,0,9.3167701863354,0,0.534913825382731
"10003","DE","New Castle","2022",6.3,1.56387381970968,0.173763757745519,13266.5153763549,3.59864742290971,404.695791789315,50.7390172616917,38806.6600173069,6199.02205757141,9.31940590827485,12.5109905576774,0.676436666925967,4.39683833501879,25.0281566762608,0,1.21634630421864
"10005","DE","Sussex","2022",4.7,1.17207645063995,0,6476.50377408617,1.34398099673381,235.196674428417,29.3019112659988,33635.468596165,0,7.49676863420939,12.5021488068262,1.51965291127506,4.55895873382519,17.4760084796632,0,2.73484505149323
"11001","DC","The District","2022",5.6,2.08394425151421,0.148853160822443,17705.0415077039,6.19378002182187,1084.09757026986,30.0683384861336,41746.1666589759,15713.5350690604,9.65323336457357,6.40068591536507,1.41996643199355,1.41996643199355,59.638590143729,0,7.59151120194462
"12001","FL","Alachua","2022",9.5,1.7603774249199,0,31731.5072351512,7.94986445093828,1214.30834770975,68.3026440868922,89989.0856599655,252.790198218498,10.2229054573405,13.0267929444073,1.36163723260849,2.04245584891273,53.7846706880353,0,3.16867936485583
"12003","FL","Baker","2022",NA,7.19346833075567,0,81847.2826673381,41.8300183433442,93.5150882998238,7.19346833075567,8168.18328957307,0,9.63172804532578,NA,0,0,7.41234897338967,0,0
"12005","FL","Bay","2022",10.4,2.70074648632882,0,14572.6878909331,3.06804800846954,236.045242905139,21.0658225933648,58453.8766515065,0,8.6164451009355,23.2264197824279,1.0739062265083,3.2217186795249,13.9607809446079,0,1.08029859453153
"12007","FL","Bradford","2022",NA,0,0,0,0,54.9189030864423,3.66126020576282,0,0,11.3333333333333,NA,0,0,7.81311039924994,0,3.66126020576282
"12009","FL","Brevard","2022",6.3,1.90266896889612,0,11848.0782250635,3.02207254559667,277.948225206241,20.6122471630413,54344.5067568532,0,8.78817733990148,19.3438011837772,0.62591148359799,2.50364593439196,15.3348313481507,0,2.21978046371214
"12011","FL","Broward","2022",5.1,0.975847266549086,0.0513603824499519,10543.4133904735,2.78527354026089,366.661770310206,48.1760387380549,41865.4912671942,0,9.54817955841497,11.761527581039,0.808316771259489,2.32391071737103,26.169255469526,0.0513603824499519,0.82176611919923
"12013","FL","Calhoun","2022",NA,7.42721330956625,0,1879.08496732026,1.85680332739156,59.41770647653,14.8544266191325,35873.440285205,0,10.077519379845,NA,0,0,0,0,14.8544266191325
"12015","FL","Charlotte","2022",NA,1.48030454798901,0,12507.0931259591,3.36029132393504,234.381553431593,33.5535697544175,43899.4182403126,0,9.2018779342723,22.6980030691648,0,1.94486313025721,9.72431565128604,0,1.97373939731867
"12017","FL","Citrus","2022",NA,1.23054962499,0,10271.3977197915,2.0427123774834,238.72662724806,30.148465812255,68899.0887780027,0,7.5654704170708,30.148465812255,1.20170642312083,1.20170642312083,13.2187706543291,0,3.69164887497001
"12019","FL","Clay","2022",5.4,1.3239830706698,0,12541.2089730746,2.41847574242351,233.903675818332,37.954181359201,44440.8157501026,0,8.80361173814898,17.6531076089307,1.74981189522126,2.6247178428319,11.3737773189382,0,1.3239830706698
"12021","FL","Collier","2022",4,1.0050402769891,0,10461.4642431795,2.51008809178028,467.343728799932,34.4226294868767,59937.3357387297,8.0403222159128,7.36906211936663,14.8243440855892,0.496068655901977,2.48034327950988,17.8584716124712,0,3.0151208309673
"12023","FL","Columbia","2022",12.6,1.39066585080937,0,5078.71168715581,0.931746120042276,193.302553262502,11.1253268064749,33102.0192468154,0,10.3633916554509,20.8599877621405,0,0,5.69962952408093,1.39066585080937,2.78133170161874
"12027","FL","DeSoto","2022",NA,2.83189850475759,0,1693.47530584504,1.13275940190304,67.9655641141822,8.49569551427277,46491.2777526053,0,10.3092783505155,NA,0,6.46495991724851,0,0,19.8232895333031
"12029","FL","Dixie","2022",NA,0,0,0,0,35.0385423966363,11.6795141322121,0,0,10.625,NA,0,0,0,0,5.83975706610605
